"person_id","person_type","crash_record_id","vehicle_id","crash_date","seat_no","city","state","zipcode","sex","age","drivers_license_state","drivers_license_class","safety_equipment","airbag_deployed","ejection","injury_classification","hospital","ems_agency","ems_run_no","driver_action","driver_vision","physical_condition","pedpedal_action","pedpedal_visibility","pedpedal_location","bac_result","bac_result_value","cell_phone_use"
"P405833","PASSENGER","29ccc190842147c336936f274e8f9b2054cdbc0ecee0820ffb1aa542c6440124ce0710c8295fdb1c2b3084c0d0878155a44d0cc35ab151059e2b173fe8119a14","1747862","2024-06-04T21:38:00.000","3",,,,"M",,,,"USAGE UNKNOWN","DEPLOYED, FRONT","NONE","NO INDICATION OF INJURY",,,,,,,,,,,,
"O1835132","DRIVER","30c24b193358fc17ac76ff8b9e997d6403a182eda22e59aa42bc84a7dc24a08b66c6dfceb2ffeb6bcaa692fc65eba013051514a2e06bdb28c771ff7740aa968e","1748083","2024-06-04T21:35:00.000",,,,,"M",,,,"USAGE UNKNOWN","DEPLOYMENT UNKNOWN","NONE","NO INDICATION OF INJURY",,,,"OTHER","UNKNOWN","UNKNOWN",,,,"TEST NOT OFFERED",,
"O1835133","DRIVER","30c24b193358fc17ac76ff8b9e997d6403a182eda22e59aa42bc84a7dc24a08b66c6dfceb2ffeb6bcaa692fc65eba013051514a2e06bdb28c771ff7740aa968e","1748093","2024-06-04T21:35:00.000",,"CHICAGO","IL","60620","M","47","IL",,"SAFETY BELT USED","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,"OTHER","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1834910","DRIVER","11d47b6362ce398785c3507821a7c78e024af4f4c27d185a17ba7c42ef6414290e992dd3da29a359905c9f19467b7b30138a6e64b65c0941fb8b25c999aa8921","1747865","2024-06-04T21:25:00.000",,"CHICAGO","IL","60616","M","42","NG",,"USAGE UNKNOWN","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,"UNKNOWN","UNKNOWN","UNKNOWN",,,,"TEST NOT OFFERED",,
"O1834911","DRIVER","11d47b6362ce398785c3507821a7c78e024af4f4c27d185a17ba7c42ef6414290e992dd3da29a359905c9f19467b7b30138a6e64b65c0941fb8b25c999aa8921","1747868","2024-06-04T21:25:00.000",,"CHICAGO","IL","60616","M","23","IL","D","SAFETY BELT USED","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,"UNKNOWN","UNKNOWN","UNKNOWN",,,,"TEST NOT OFFERED",,
"P405837","PASSENGER","11d47b6362ce398785c3507821a7c78e024af4f4c27d185a17ba7c42ef6414290e992dd3da29a359905c9f19467b7b30138a6e64b65c0941fb8b25c999aa8921","1747868","2024-06-04T21:25:00.000","2",,,,"M","23",,,"SAFETY BELT USED","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,,,,,,,,,
"O1834887","DRIVER","976809b9cdb8450566235833bec1fb22e5b21e91b95e3dfb2f7ceff42dcf70014fb65718fdd840995578103672a14f26a421f2f7b7e105f2776ec40bce018003","1747845","2024-06-04T21:11:00.000",,"CHICAGO","IL","60647","M","43","IL","D","SAFETY BELT USED","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,"FAILED TO YIELD","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1834888","DRIVER","976809b9cdb8450566235833bec1fb22e5b21e91b95e3dfb2f7ceff42dcf70014fb65718fdd840995578103672a14f26a421f2f7b7e105f2776ec40bce018003","1747853","2024-06-04T21:11:00.000",,"CHICAGO","IL","60630","F","31","IL","D","SAFETY BELT USED","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,"NONE","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"P405825","PASSENGER","976809b9cdb8450566235833bec1fb22e5b21e91b95e3dfb2f7ceff42dcf70014fb65718fdd840995578103672a14f26a421f2f7b7e105f2776ec40bce018003","1747845","2024-06-04T21:11:00.000","3","CHICAGO","IL","60647","F","44",,,"SAFETY BELT USED","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,,,,,,,,,
"P405827","PASSENGER","976809b9cdb8450566235833bec1fb22e5b21e91b95e3dfb2f7ceff42dcf70014fb65718fdd840995578103672a14f26a421f2f7b7e105f2776ec40bce018003","1747845","2024-06-04T21:11:00.000","4","CHICAGO","IL","60647","M","15",,,"SAFETY BELT USED","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,,,,,,,,,
"P405828","PASSENGER","976809b9cdb8450566235833bec1fb22e5b21e91b95e3dfb2f7ceff42dcf70014fb65718fdd840995578103672a14f26a421f2f7b7e105f2776ec40bce018003","1747845","2024-06-04T21:11:00.000","6","CHICAGO","IL","60647","M","20",,,"SAFETY BELT USED","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,,,,,,,,,
"P405829","PASSENGER","976809b9cdb8450566235833bec1fb22e5b21e91b95e3dfb2f7ceff42dcf70014fb65718fdd840995578103672a14f26a421f2f7b7e105f2776ec40bce018003","1747853","2024-06-04T21:11:00.000","4","CHICAGO","IL","60630","F","3",,,"CHILD RESTRAINT - FORWARD FACING","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,,,,,,,,,
"P405830","PASSENGER","976809b9cdb8450566235833bec1fb22e5b21e91b95e3dfb2f7ceff42dcf70014fb65718fdd840995578103672a14f26a421f2f7b7e105f2776ec40bce018003","1747853","2024-06-04T21:11:00.000","6","CHICAGO","IL","60630","M","6",,,"CHILD RESTRAINT - FORWARD FACING","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,,,,,,,,,
"O1834929","DRIVER","46a5bd142225ab85a39abc25ef95b808f7b383ce83be369e439bde076a358a0e04adacebd4624792617ef1bc74ab39dbd6bcb51c07f6aef9f94f2649bfeba6e2","1747882","2024-06-04T21:08:00.000",,,,,"M",,"XX",,"USAGE UNKNOWN","DEPLOYMENT UNKNOWN","UNKNOWN","NO INDICATION OF INJURY",,,,"OTHER","UNKNOWN","UNKNOWN",,,,"TEST NOT OFFERED",,
"O1834930","DRIVER","46a5bd142225ab85a39abc25ef95b808f7b383ce83be369e439bde076a358a0e04adacebd4624792617ef1bc74ab39dbd6bcb51c07f6aef9f94f2649bfeba6e2","1747884","2024-06-04T21:08:00.000",,"CHICAGO","IL","60620","F","20","IL",,"USAGE UNKNOWN","DEPLOYED, COMBINATION","NONE","NONINCAPACITATING INJURY","ST BERNARD HOSPITAL",,,"OTHER","UNKNOWN","OTHER",,,,"TEST NOT OFFERED",,
"O1834883","DRIVER","8fb45aad89aad6f2e791b79288ac4920b6d0f1f1067b0399f13c534511277c20ed38a672a796e859b7717eaf5548b4f75b66097093c799f23a78faee7d63156b","1747851","2024-06-04T21:00:00.000",,"CHICAGO","IL","60629","M","31",,,"SAFETY BELT USED","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,"UNKNOWN","NOT OBSCURED","UNKNOWN",,,,"TEST NOT OFFERED",,
"O1834884","DRIVER","8fb45aad89aad6f2e791b79288ac4920b6d0f1f1067b0399f13c534511277c20ed38a672a796e859b7717eaf5548b4f75b66097093c799f23a78faee7d63156b","1747841","2024-06-04T21:00:00.000",,"CHICAGO","IL","60804","F","43","IL",,"SAFETY BELT USED","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,"NONE","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1834902","DRIVER","d3cc413e75c6e07f3cfb8029d2fb737c035a65c1ade9d5601be700daa6dc85992c9aaf6a3551d5ff174c1c56c156fe1ed94b0903f3a5431a07b396d77974adfd","1747855","2024-06-04T20:53:00.000",,,,,"M",,,,"USAGE UNKNOWN","DEPLOYMENT UNKNOWN","NONE","NO INDICATION OF INJURY",,,,"UNKNOWN","UNKNOWN","UNKNOWN",,,,"TEST NOT OFFERED",,
"O1834881","DRIVER","ae723b4da1c4b0ed5632a70f67d823ef008f85fc2c0ccfae3ee43e3e98c26e66f600b2d3355a7979e78668207727c3cea1e1ca4efbd52dedf6ca5c1bd914c412","1747839","2024-06-04T20:45:00.000",,"CHICAGO","IL","60638","M","41","IL","D","SAFETY BELT USED","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,"FAILED TO YIELD","UNKNOWN","NORMAL",,,,"TEST NOT OFFERED",,
"O1834882","DRIVER","ae723b4da1c4b0ed5632a70f67d823ef008f85fc2c0ccfae3ee43e3e98c26e66f600b2d3355a7979e78668207727c3cea1e1ca4efbd52dedf6ca5c1bd914c412","1747840","2024-06-04T20:45:00.000",,"HAMMOND","IN","46327","F","35","IN","D","SAFETY BELT USED","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,"NONE","UNKNOWN","NORMAL",,,,"TEST NOT OFFERED",,
"P405821","PASSENGER","ae723b4da1c4b0ed5632a70f67d823ef008f85fc2c0ccfae3ee43e3e98c26e66f600b2d3355a7979e78668207727c3cea1e1ca4efbd52dedf6ca5c1bd914c412","1747840","2024-06-04T20:45:00.000","3",,"IN",,"F",,,,"SAFETY BELT USED","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,,,,,,,,,
"P405822","PASSENGER","ae723b4da1c4b0ed5632a70f67d823ef008f85fc2c0ccfae3ee43e3e98c26e66f600b2d3355a7979e78668207727c3cea1e1ca4efbd52dedf6ca5c1bd914c412","1747840","2024-06-04T20:45:00.000","4",,"IN",,"F",,,,"SAFETY BELT USED","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,,,,,,,,,
"P405823","PASSENGER","ae723b4da1c4b0ed5632a70f67d823ef008f85fc2c0ccfae3ee43e3e98c26e66f600b2d3355a7979e78668207727c3cea1e1ca4efbd52dedf6ca5c1bd914c412","1747840","2024-06-04T20:45:00.000","6",,"IN",,,,,,"SAFETY BELT USED","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,,,,,,,,,
"O1835331","DRIVER","baf03cdd57530cb302a99411bd4786a450fffefee1e3f89d2bc1b2b0026d02c61056ec64feb69d215ba1e4d6bc6b78726714f935c9d0680e4adb200a98f97654","1748265","2024-06-04T20:40:00.000",,"NAPERVILLE","IL","60565","F",,,,"USAGE UNKNOWN","NOT APPLICABLE","UNKNOWN","NO INDICATION OF INJURY",,,,"UNKNOWN","OTHER","UNKNOWN",,,,"TEST NOT OFFERED",,
"O1835332","DRIVER","baf03cdd57530cb302a99411bd4786a450fffefee1e3f89d2bc1b2b0026d02c61056ec64feb69d215ba1e4d6bc6b78726714f935c9d0680e4adb200a98f97654","1748269","2024-06-04T20:40:00.000",,"CHICAGO","IL","60631","M","43","IL",,"SAFETY BELT USED","NOT APPLICABLE","UNKNOWN","NO INDICATION OF INJURY",,,,"UNKNOWN","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1835009","DRIVER","1b1e2a3b17fdc0660e9ac80ffecf83605616db6fe8c18e3ffc726cafbf14012443f8273e43202b89b8ea395c8b8112951c5b6c93b7175364132ea301d7159035","1747957","2024-06-04T20:35:00.000",,"CHICAGO","IL","60624","M","26","IL","D","SAFETY BELT USED","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,"UNKNOWN","UNKNOWN","UNKNOWN",,,,"TEST NOT OFFERED",,
"O1835010","DRIVER","1b1e2a3b17fdc0660e9ac80ffecf83605616db6fe8c18e3ffc726cafbf14012443f8273e43202b89b8ea395c8b8112951c5b6c93b7175364132ea301d7159035","1747962","2024-06-04T20:35:00.000",,,,,"X",,"XX",,"SAFETY BELT USED","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,"UNKNOWN","UNKNOWN","UNKNOWN",,,,"TEST NOT OFFERED",,
"O1834860","DRIVER","70ba360c7c0a0b6bcfd7598467edfabbc4b98eb719e2ff1e08a54ff16b456314f3d7e87f27d20c0dd9faf0b1d9c3307620c128ec8089b95d3a64ddf76753d995","1747822","2024-06-04T20:31:00.000",,"CALUMET","IL","60409","F","23","IL","D","SAFETY BELT USED","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,"OTHER","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1834861","DRIVER","70ba360c7c0a0b6bcfd7598467edfabbc4b98eb719e2ff1e08a54ff16b456314f3d7e87f27d20c0dd9faf0b1d9c3307620c128ec8089b95d3a64ddf76753d995","1747826","2024-06-04T20:31:00.000",,"CHICAGO","IL","60619","F","24","IL","D","SAFETY BELT USED","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,"NONE","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"P405820","PASSENGER","70ba360c7c0a0b6bcfd7598467edfabbc4b98eb719e2ff1e08a54ff16b456314f3d7e87f27d20c0dd9faf0b1d9c3307620c128ec8089b95d3a64ddf76753d995","1747826","2024-06-04T20:31:00.000","6","CHICAGO","IL","60619","F","1",,,"CHILD RESTRAINT - REAR FACING","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,,,,,,,,,
"O1834877","DRIVER","1060998a51e3bee9d6c84ef402b07ad2eede9e961203d39b81e77630246c8fa1a4ce4e976923f47cfac283a191a3710e8c35b308cbfdaf9f47e162ed8f1fc795","1747835","2024-06-04T20:30:00.000",,"OAK LAWN","IL","60453","M","42","IL","D","SAFETY BELT USED","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,"FAILED TO YIELD","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1834878","DRIVER","1060998a51e3bee9d6c84ef402b07ad2eede9e961203d39b81e77630246c8fa1a4ce4e976923f47cfac283a191a3710e8c35b308cbfdaf9f47e162ed8f1fc795","1747842","2024-06-04T20:30:00.000",,"CHICAGO","IL","60639","M","48","IL","B","SAFETY BELT USED","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,"NONE","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1834855","DRIVER","5d0bbfa8b3f54ae92b20970a75471625aef111672c396853fe667ecbb672f6343381cdf4d6f6842c1b41234e93ff687fc25e4598b922c46cd401b7507c3f1626","1747819","2024-06-04T20:20:00.000",,"CHICAGO","IL",,"M","0","IL","D","USAGE UNKNOWN","NOT APPLICABLE","NONE","NONINCAPACITATING INJURY",,,,"NONE","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1834889","DRIVER","22261514b2a28b54fd7414d54e41d3c0a6e04dd631e2e0ff540da52963d0e83f6e13be00ac320161942f22bacb20f76bdd5106c5666e7387b1cf6f6c2eb5cd80","1747849","2024-06-04T20:19:00.000",,"PRESTO","PA","15142","M","41","PA","C","USAGE UNKNOWN","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,"UNKNOWN","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1834890","PEDESTRIAN","22261514b2a28b54fd7414d54e41d3c0a6e04dd631e2e0ff540da52963d0e83f6e13be00ac320161942f22bacb20f76bdd5106c5666e7387b1cf6f6c2eb5cd80",,"2024-06-04T20:19:00.000",,"CHICAGO","IL",,"M","65",,,"NONE PRESENT",,,"NONINCAPACITATING INJURY","MASONIC","CFD AMBO 44",,"NONE","NOT OBSCURED","NORMAL","CROSSING - WITH SIGNAL","NO CONTRASTING CLOTHING","IN CROSSWALK","TEST NOT OFFERED",,
"O1834900","DRIVER","aa6c847e88267b3301d391d0cb605d3d2b185666f2567935f3bfac8dfdfdd51f1e8ec0313bbaa6a65b6fde76a5c065f16b5dab43b2161ac83f2e95aa1329921b","1747854","2024-06-04T20:15:00.000",,,,,"M",,,,"USAGE UNKNOWN","DEPLOYMENT UNKNOWN","NONE","NO INDICATION OF INJURY",,,,"IMPROPER TURN","UNKNOWN","UNKNOWN",,,,"TEST NOT OFFERED",,
"O1834901","DRIVER","aa6c847e88267b3301d391d0cb605d3d2b185666f2567935f3bfac8dfdfdd51f1e8ec0313bbaa6a65b6fde76a5c065f16b5dab43b2161ac83f2e95aa1329921b","1747861","2024-06-04T20:15:00.000",,"CHICAGO","IL","60643","F","35","IL","D","SAFETY BELT USED","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,"NONE","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"P405834","PASSENGER","aa6c847e88267b3301d391d0cb605d3d2b185666f2567935f3bfac8dfdfdd51f1e8ec0313bbaa6a65b6fde76a5c065f16b5dab43b2161ac83f2e95aa1329921b","1747861","2024-06-04T20:15:00.000","3",,"IL",,"F",,,,"SAFETY BELT USED","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,,,,,,,,,
"P405835","PASSENGER","aa6c847e88267b3301d391d0cb605d3d2b185666f2567935f3bfac8dfdfdd51f1e8ec0313bbaa6a65b6fde76a5c065f16b5dab43b2161ac83f2e95aa1329921b","1747861","2024-06-04T20:15:00.000","4",,,,"F",,,,"SAFETY BELT USED","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,,,,,,,,,
"P405836","PASSENGER","aa6c847e88267b3301d391d0cb605d3d2b185666f2567935f3bfac8dfdfdd51f1e8ec0313bbaa6a65b6fde76a5c065f16b5dab43b2161ac83f2e95aa1329921b","1747861","2024-06-04T20:15:00.000","6",,,,"M",,,,"CHILD RESTRAINT - REAR FACING","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,,,,,,,,,
"O1834867","DRIVER","d0b7647bda6b27bebf977d70afbf3f1676f303421a576916cd0369b3c6bc55b432d74650b10655e2247440256f1cff1383e23b8d1020033c4b877e8de29a5060","1747825","2024-06-04T20:14:00.000",,"CHICAGO","IL","60618","M","36","IL",,"USAGE UNKNOWN","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,"IMPROPER BACKING","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"P405819","PASSENGER","d0b7647bda6b27bebf977d70afbf3f1676f303421a576916cd0369b3c6bc55b432d74650b10655e2247440256f1cff1383e23b8d1020033c4b877e8de29a5060","1747825","2024-06-04T20:14:00.000","2","NORTH CHICAGO","IL","60064","F","37",,,"NONE PRESENT","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,,,,,,,,,
"O1834953","DRIVER","876e018e0e2e47791486fefbd5713a01202cbc88b693649c6450a6dfcdd78df3fe1921abc0b2521d0486e218e0b55a930026c92dff9ceb16cdc504030b287816","1747908","2024-06-04T20:05:00.000",,"CHICAGO","IL","60632","M","37","IL","D","USAGE UNKNOWN","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,"UNKNOWN","UNKNOWN","NORMAL",,,,"TEST NOT OFFERED",,
"O1834954","DRIVER","876e018e0e2e47791486fefbd5713a01202cbc88b693649c6450a6dfcdd78df3fe1921abc0b2521d0486e218e0b55a930026c92dff9ceb16cdc504030b287816","1747910","2024-06-04T20:05:00.000",,"CHICAGO","IL","60632","F","48","IL","D","USAGE UNKNOWN","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,"UNKNOWN","UNKNOWN","NORMAL",,,,"TEST NOT OFFERED",,
"O1834956","DRIVER","95ef2863a70fb474474ead2ee723642ccf67ecdf7d5a5c8ecfa2fab29c0ce14a3370ca8afd876255972ae2d374b66ba48ab01de5e97cbfcc9a572ea2a2145157","1747907","2024-06-04T20:05:00.000",,,,,"M",,,,"USAGE UNKNOWN","DEPLOYMENT UNKNOWN","NONE","NO INDICATION OF INJURY",,,,"OTHER","UNKNOWN","UNKNOWN",,,,"TEST NOT OFFERED",,
"O1834957","DRIVER","95ef2863a70fb474474ead2ee723642ccf67ecdf7d5a5c8ecfa2fab29c0ce14a3370ca8afd876255972ae2d374b66ba48ab01de5e97cbfcc9a572ea2a2145157","1747909","2024-06-04T20:05:00.000",,"CHICAGO","IL","60707","M","30","IL","D","SAFETY BELT USED","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,"OTHER","UNKNOWN","NORMAL",,,,"TEST NOT OFFERED",,
"O1834869","DRIVER","26012a6b659ab031f95620abb6804eab51a337c1aae1384c39495f263d73e0bd3c7e6b5ebca3e96af3ef02651d34dcf364307fa613d308fbd2781defd3385f62","1747828","2024-06-04T20:00:00.000",,"BROOKFIELD","WI","53005","F","24","WI",,"USAGE UNKNOWN","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,"DISREGARDED CONTROL DEVICES","UNKNOWN","UNKNOWN",,,,"TEST NOT OFFERED",,
"O1834870","DRIVER","26012a6b659ab031f95620abb6804eab51a337c1aae1384c39495f263d73e0bd3c7e6b5ebca3e96af3ef02651d34dcf364307fa613d308fbd2781defd3385f62","1747831","2024-06-04T20:00:00.000",,"SOUTH HOLLAND","IL","60473","M","0","IL",,"SAFETY BELT USED","DEPLOYED, SIDE","NONE","REPORTED, NOT EVIDENT",,,,"NONE","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1835422","DRIVER","6ff85df3c254c743d7edae10a05583dd5de73b7543fa14f4a2d2317e550c424f1cbe3ecc65fb7c80fd29c606b4cb659c446d95fd608368bbe78bd5ea957c89bb","1748352","2024-06-04T20:00:00.000",,,,,"X",,,,"USAGE UNKNOWN","DEPLOYMENT UNKNOWN","NONE","NO INDICATION OF INJURY",,,,"UNKNOWN","UNKNOWN","UNKNOWN",,,,"TEST NOT OFFERED",,
"O1835423","PEDESTRIAN","6ff85df3c254c743d7edae10a05583dd5de73b7543fa14f4a2d2317e550c424f1cbe3ecc65fb7c80fd29c606b4cb659c446d95fd608368bbe78bd5ea957c89bb",,"2024-06-04T20:00:00.000",,"BILLINGS","MT","59102","F","23",,,"USAGE UNKNOWN",,,"NONINCAPACITATING INJURY","ST JOSEPHS",,,"UNKNOWN","UNKNOWN","NORMAL","OTHER ACTION","NO CONTRASTING CLOTHING","UNKNOWN/NA","TEST NOT OFFERED",,
"O1834858","DRIVER","3f0495d4ddec1adb65788cbfa97a9a564013cc1050466009713e0f13726cf68959de007bab2e985d15d7c0a42a4f2a90d66f9ded350a76cd22367e6111962dbb","1747818","2024-06-04T19:40:00.000",,"CHICAGO","IL","60625","M","19","IL","D","SAFETY BELT USED","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,"OTHER","OTHER","NORMAL",,,,"TEST NOT OFFERED",,
"O1834859","DRIVER","3f0495d4ddec1adb65788cbfa97a9a564013cc1050466009713e0f13726cf68959de007bab2e985d15d7c0a42a4f2a90d66f9ded350a76cd22367e6111962dbb","1747823","2024-06-04T19:40:00.000",,"CHICAGO","IL","60625","F","21","IL","D","SAFETY BELT USED","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,"NONE","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1834873","DRIVER","46d43b4c7113b653a9310c457f5989ca754cdc46940a9fbfe58d28551ddef6cd3dfd7ad648024d1ed22d0a4327d2b3ba1a6e263abb5e4f7ba93232a09f295fd4","1747832","2024-06-04T19:38:00.000",,"CHICAGO","IL","60625","M","34","IL","D","SAFETY BELT USED","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,"FAILED TO YIELD","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1834874","DRIVER","46d43b4c7113b653a9310c457f5989ca754cdc46940a9fbfe58d28551ddef6cd3dfd7ad648024d1ed22d0a4327d2b3ba1a6e263abb5e4f7ba93232a09f295fd4","1747836","2024-06-04T19:38:00.000",,"CHICAGO","IL","60639","M","25","IL","D","SAFETY BELT USED","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,"NONE","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1834862","DRIVER","6eff5a63bb0cae912e03c0f561e04045e2990856376e4c9a410680561a392bf156f74eb6ce3647ee90d660b6908e7c8317ad11f53154273e6fc7e92454b0b480","1747820","2024-06-04T19:15:00.000",,,,,"X",,,,"USAGE UNKNOWN","DEPLOYMENT UNKNOWN","UNKNOWN","NO INDICATION OF INJURY",,,,"UNKNOWN","UNKNOWN","UNKNOWN",,,,"TEST NOT OFFERED",,
"O1834856","DRIVER","ab7afa1f7b258b126463a5ad0480037a9f1995d29d99597da4c90f78e611e32922b63cbed0f93e35f1b40fa17496117113235993878c901c4cc2286bfe3c962e","1747814","2024-06-04T19:15:00.000",,,,,"X",,,,"USAGE UNKNOWN","DEPLOYMENT UNKNOWN","UNKNOWN","NO INDICATION OF INJURY",,,,"UNKNOWN","UNKNOWN","UNKNOWN",,,,"TEST NOT OFFERED",,
"O1834885","DRIVER","c54d4c3936016517752d3790f43fa27ad51483829a4052ae2f9093e0d3f079432997323ff7320dbae48781ad67b35056d35f3c723c02685b8c7e836e6beb7d50","1747844","2024-06-04T19:15:00.000",,"HOFFMAN ESTATES","IL","60160","M","20","IL","D","SAFETY BELT USED","NOT APPLICABLE","NONE","NONINCAPACITATING INJURY",,,,"DISREGARDED CONTROL DEVICES","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1834886","DRIVER","c54d4c3936016517752d3790f43fa27ad51483829a4052ae2f9093e0d3f079432997323ff7320dbae48781ad67b35056d35f3c723c02685b8c7e836e6beb7d50","1747850","2024-06-04T19:15:00.000",,"CALUMET PARK","IL","60827","M","57","IL",,"SAFETY BELT USED","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,"NONE","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1834864","DRIVER","7655ebab1b5d1ecabdcc7e99eb1ae60c7b7fc57f140478dfa8454030c9940a43d1acc5060fd9aa5485660c53930f0e7028c170730414a567e99f021a240cfec3","1747848","2024-06-04T19:14:00.000",,"CHICAGO","IL","60623","M","33",,,"USAGE UNKNOWN","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,"OTHER","UNKNOWN","IMPAIRED - ALCOHOL",,,,"TEST REFUSED",,
"O1834829","DRIVER","7dc419895834015abb2b228191b12222381e80e1e82d8b72bef562c2f4dd55a21de01faa4bfb285f56576f0a2f1b488780b7da4b9f87f6d7118919a4b0ab0153","1747788","2024-06-04T19:00:00.000",,"CHICAGO","IL","60636","F","42","IL","D","SAFETY BELT USED","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,"DISREGARDED CONTROL DEVICES","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1834830","DRIVER","7dc419895834015abb2b228191b12222381e80e1e82d8b72bef562c2f4dd55a21de01faa4bfb285f56576f0a2f1b488780b7da4b9f87f6d7118919a4b0ab0153","1747796","2024-06-04T19:00:00.000",,"CHICAGO","IL","60636","F","30","IL","D","SAFETY BELT USED","DEPLOYED, SIDE","NONE","NO INDICATION OF INJURY",,,,"NONE","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"P405812","PASSENGER","7dc419895834015abb2b228191b12222381e80e1e82d8b72bef562c2f4dd55a21de01faa4bfb285f56576f0a2f1b488780b7da4b9f87f6d7118919a4b0ab0153","1747788","2024-06-04T19:00:00.000","6","CHICAGO","IL","60636","F","10",,,"SAFETY BELT USED","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,,,,,,,,,
"P405813","PASSENGER","7dc419895834015abb2b228191b12222381e80e1e82d8b72bef562c2f4dd55a21de01faa4bfb285f56576f0a2f1b488780b7da4b9f87f6d7118919a4b0ab0153","1747788","2024-06-04T19:00:00.000","3","CHICAGO","IL","60636","F","14",,,"SAFETY BELT USED","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,,,,,,,,,
