"crash_record_id","crash_date_est_i","crash_date","posted_speed_limit","traffic_control_device","device_condition","weather_condition","lighting_condition","first_crash_type","trafficway_type","lane_cnt","alignment","roadway_surface_cond","road_defect","report_type","crash_type","intersection_related_i","private_property_i","hit_and_run_i","damage","date_police_notified","prim_contributory_cause","sec_contributory_cause","street_no","street_direction","street_name","beat_of_occurrence","photos_taken_i","statements_taken_i","dooring_i","work_zone_i","work_zone_type","workers_present_i","num_units","most_severe_injury","injuries_total","injuries_fatal","injuries_incapacitating","injuries_non_incapacitating","injuries_reported_not_evident","injuries_no_indication","injuries_unknown","crash_hour","crash_day_of_week","crash_month","latitude","longitude","location"
"e71b84954d8cb593bdd7a40ce7bfb958de2318c1a8b8474cab38cbc38cab8b2710f1bd7bc3679a3e131efd901be3cd32528991b53925f9c70499aba063afa1b0",,"2024-06-04T09:48:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,,"$500 OR LESS","2024-06-04T10:53:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","1017","N","HOOKER ST","1822",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","9","3","6","41.900672029","-87.64837931","POINT (-87.648379309669 41.900672029239)"
"406d2c48c00a4909374aa69b75e06e9cccf9561b2975c95dec1cbdceb6fa3c1f2a70f1775e32c1f63d3b71051726b8c5e6f8073a7bb726e603edf958c921144a",,"2024-06-04T09:45:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","ONE-WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2024-06-05T07:18:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","259","E","ERIE ST","1834",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","9","3","6","41.894085381","-87.62040431","POINT (-87.620404310022 41.894085380663)"
"f3cc5f65e127da2a849d20b40ae4a091616ba2313f51b8178f2496dd4bfe3410d92efa4c438bbdff6e363ef1f976858b6959999f50b7ee18ffcaadcd5f666847",,"2024-06-04T09:45:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","TURNING","DRIVEWAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","INJURY AND / OR TOW DUE TO CRASH",,,"Y","OVER $1,500","2024-06-04T10:30:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","1104","W","VAN BUREN ST","1232",,,,,,,"2","REPORTED, NOT EVIDENT","1","0","0","0","1","1","0","9","3","6","41.87666995","-87.654764387","POINT (-87.654764387285 41.876669949826)"
"281a29c42823fbb02154a77a8f2b26df04fc9295d102f54d08f606f322167425d93b68f3e54deea225bbf87d50998513a2a347e51c29c6626b095d80ad207302",,"2024-06-04T09:35:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","TURNING","ONE-WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY","Y",,,"$500 OR LESS","2024-06-04T10:00:00.000","FAILING TO YIELD RIGHT-OF-WAY","IMPROPER TURNING/NO SIGNAL","537","W","ADAMS ST","121",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","9","3","6","41.879183645","-87.641030446","POINT (-87.641030445845 41.879183645039)"
"704bd775458d4c3b9b1197326ee8f0ea0a26eaf26440c12558dfd0d04487cfa71399eb4620c92e7c5b716e8784c16779c69227095a5220cf2c4de96ca573bd1d",,"2024-06-04T09:30:00.000","30","NO CONTROLS","NO CONTROLS","UNKNOWN","UNKNOWN","PARKED MOTOR VEHICLE","ONE-WAY",,"STRAIGHT AND LEVEL","UNKNOWN","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","$501 - $1,500","2024-06-05T16:05:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","2443","W","CONGRESS PKWY","1135",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","9","3","6","41.874871225","-87.688020545","POINT (-87.688020545081 41.874871225194)"
"b1557ab96c4bba36398015900eb63ec9cb10bb74ef98c3cbd39f348c1b31b2aac729ba6d3dc26c3b57fa9de11d6603841f01965f776bb5d3d2ac19b3936fda68",,"2024-06-04T09:25:00.000","35","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","REAR END","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY","Y",,,"$501 - $1,500","2024-06-04T09:26:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","3900","W","MONTROSE AVE","1723",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","3","0","9","3","6","41.961086707","-87.725443991","POINT (-87.725443991392 41.961086706981)"
"bd89684f518fc0fcf18823ac26d1365583f46c91ce5652ddeaa5464c13d213a8b247dcb98b4a17ac8455453c6af8934b69b56622cb4fe3e117bfc5fbdb99fc0f",,"2024-06-04T09:25:00.000","30","UNKNOWN","OTHER","CLEAR","DAYLIGHT","ANGLE","FOUR WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,,"OVER $1,500","2024-06-04T09:25:00.000","IMPROPER TURNING/NO SIGNAL","IMPROPER TURNING/NO SIGNAL","4500","W","NORTH AVE","2533",,,,,,,"2","NONINCAPACITATING INJURY","1","0","0","1","0","3","0","9","3","6","41.909829712","-87.738610959","POINT (-87.738610959115 41.909829711517)"
"1219093e7c7f7b5f9401e898a2a51e8badd73d9de6625c0686f4366eb39c3b5d1dce2f6fa3be9744ca37ddf6d8c73593fe5f2064c2dae66657543afd63ab2b28",,"2024-06-04T09:00:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","REAR END","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"$500 OR LESS","2024-06-04T16:45:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","3749","W","BELMONT AVE","2523",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","9","3","6","41.939052971","-87.721614201","POINT (-87.721614200536 41.939052971044)"
"6a223785e5eeef1e01a3fba05fbbb1c71cfce237ffdff00be1f23386391993d8c648b65ee23c30cf55dcff7bc4cb427dca7dbd1bdff076222ad4dec323a0e3e8",,"2024-06-04T09:00:00.000","20","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","ONE-WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"N","$500 OR LESS","2024-06-04T10:00:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","1318","N","ROCKWELL ST","1423",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","9","3","6","41.905457998","-87.692161882","POINT (-87.692161881649 41.905457998048)"
"71888ac654720c6187d8a9e30a02280de3dd24ce02b239ca8290602b7424da3f25a636b500dc54104ce9574eb91dfdf60c4547f230f91d7a7e0a4036549e6d67",,"2024-06-04T09:00:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","ALLEY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2024-06-04T11:00:00.000","DRIVING SKILLS/KNOWLEDGE/EXPERIENCE","UNABLE TO DETERMINE","9106","S","COLFAX AVE","423",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","9","3","6","41.72968456","-87.561071815","POINT (-87.561071814958 41.729684560461)"
"d93f5d56942441a7b678fdb1822ef47016e97f4e7798f1cb3d667c2189f2a1863109120f78a0d9d27dba341280a1dbbec77f792744cad018932925690c9f0cc3","Y","2024-06-04T09:00:00.000","20","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2024-06-04T11:30:00.000","NOT APPLICABLE","NOT APPLICABLE","2652","E","73RD ST","334",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","9","3","6","41.764308963","-87.56037807","POINT (-87.560378070063 41.764308962974)"
"c7eec7f553a3e3338fec479ff0de15c458c5b37f627d8dde07b12d87f8ddb1fcfc478601bf93c634b0ef477403b056b145eac8a938bb992842f93aae378fa816",,"2024-06-04T08:59:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,,"$501 - $1,500","2024-06-04T08:59:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","6141","N","PULASKI RD","1711",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","6","0","8","3","6","41.993108285","-87.728733637","POINT (-87.728733636892 41.99310828544)"
"9fa158842543b0dda1d9829251b21d2fbd0a34d3ccc57366061414ad6ef14d1c8dd04bf506d1a7b8b463b69c7866944c2d6dbba4e5a7a30d7b04204e5a3b0002",,"2024-06-04T08:50:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLOUDY/OVERCAST","DAYLIGHT","PEDALCYCLIST","FOUR WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","INJURY AND / OR TOW DUE TO CRASH","Y",,,"$500 OR LESS","2024-06-05T12:00:00.000","IMPROPER TURNING/NO SIGNAL","FAILING TO YIELD RIGHT-OF-WAY","2359","N","CICERO AVE","2522",,,,,,,"2","NONINCAPACITATING INJURY","1","0","0","1","0","1","0","8","3","6","41.924196169","-87.746153337","POINT (-87.746153337491 41.92419616948)"
"416f9cda6cdbec4ee3e4ce5cbc774ce9c13ccc0e9a5c6d65857d6730e82649e297def983f2f655e3dc273d0600de91040a15d04711e5a3297787293b5fbbf6ae",,"2024-06-04T08:47:00.000","25","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","ONE-WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2024-06-04T08:48:00.000","NOT APPLICABLE","NOT APPLICABLE","7921","S","EAST END AVE","414",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","8","3","6","41.750875735","-87.582733117","POINT (-87.582733116926 41.750875735409)"
"09f18dd1df57be6fff5127484e108dcdd3997abc49b70c3c399943c4df258d564345f3ebf9a25f97fe3d94741da8fd447631b9a3eecab7dabd4ba9f14b255546",,"2024-06-04T08:45:00.000","30","STOP SIGN/FLASHER","NO CONTROLS","CLEAR","DAYLIGHT","ANGLE","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"$500 OR LESS","2024-06-04T09:30:00.000","FAILING TO YIELD RIGHT-OF-WAY","NOT APPLICABLE","1658","N","CENTRAL AVE","2531",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","8","3","6","41.911108366","-87.765715119","POINT (-87.765715119022 41.91110836638)"
"47a1c3cf311a576419aa6817266b87d746d29a0dbfede1d7caefdf8fea88e163554b54a7649c672a330fa8dd494738e171651af33beab36f8874159269da9369",,"2024-06-04T08:45:00.000","10","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","PARKING LOT",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,"Y","Y","$501 - $1,500","2024-06-04T17:28:00.000","NOT APPLICABLE","NOT APPLICABLE","5500","S","CENTRAL PARK AVE","822",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","8","3","6","41.793306116","-87.713727934","POINT (-87.71372793417 41.793306115981)"
"35d17e531200f73bd4f03936ccbed97ef6b0fe146099138d539df95a058766c2b6015ce5b7d059e22b98c68b637e94fbc9c7c098ec6116a25fab1e52eb289281",,"2024-06-04T08:40:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2024-06-04T08:40:00.000","UNABLE TO DETERMINE","IMPROPER LANE USAGE","525","S","DEARBORN ST","123",,,,,,,"3","NO INDICATION OF INJURY","0","0","0","0","0","1","0","8","3","6","41.875170104","-87.629075496","POINT (-87.629075495861 41.875170103855)"
"5cb0b6e5106fb7eb785381a2ae35ee337bf0d504f7c088dd6e65535169997ea6fe2ace132922926afe88737fce310584bbf87f9a5e54cd1c1bdda654639e15a8","Y","2024-06-04T08:40:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","REAR END","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2024-06-04T11:40:00.000","FOLLOWING TOO CLOSELY","NOT APPLICABLE","3045","W","LOGAN BLVD","1414",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","4","0","8","3","6","41.928298032","-87.704260838","POINT (-87.704260838135 41.928298031949)"
"81691146522224657c92a06372a8a807570216d75263926bdf6d7110344fdbaa97ad046332ff0abbec5f084acd13d3b42af21833ed910f07a5adc47c47272f49",,"2024-06-04T08:30:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","ONE-WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,,"$501 - $1,500","2024-06-04T09:15:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","2649","W","ALTGELD ST","1431",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","8","3","6","41.926546624","-87.694578294","POINT (-87.694578293856 41.926546623598)"
"83aef177c32a08988c57abe9e7a7048204c33bbf8da099f1cf46f383fd6ddfbdb3b75564a863de0f11e24cb0d80fcd5162900f54262b29e7ca28221437aea030",,"2024-06-04T08:30:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","REAR END","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"$501 - $1,500","2024-06-04T09:00:00.000","FOLLOWING TOO CLOSELY","UNABLE TO DETERMINE","4000","N","KEDZIE AVE","1724",,,,,,,"3","NO INDICATION OF INJURY","0","0","0","0","0","5","0","8","3","6","41.95400785","-87.7081649","POINT (-87.708164900179 41.95400784984)"
"b272f15b453aa29a5a67f1067b45dfd60818d693f1df37791ef603b66c572367f33b40f098bcc84eb40ad147ef1be537fcdd97fd441cb6ea6ea965f6504e9591",,"2024-06-04T08:30:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","REAR END","NOT DIVIDED",,"STRAIGHT AND LEVEL","UNKNOWN","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2024-06-04T09:00:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","3901","N","CUMBERLAND AVE","1631",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","8","3","6","41.950314896","-87.836481989","POINT (-87.836481988838 41.950314896495)"
"e3754105acef34bd272cbc33fb220e7e6f280d9804ab2456a33f6e545b27849ab01bf17b24f75d03a746ee06237b405dbc909bdc72d232257f0b8f0ca7d7f7a8",,"2024-06-04T08:30:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","REAR TO SIDE","DIVIDED - W/MEDIAN BARRIER",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2024-06-04T08:35:00.000","FAILING TO YIELD RIGHT-OF-WAY","NOT APPLICABLE","1023","W","RANDOLPH ST","1224",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","3","0","8","3","6","41.884198261","-87.653120386","POINT (-87.653120385801 41.884198261257)"
"dd6b537e139be6157eedf89c3cae4fc9d01ba47d1a3d550cd0c5cae9f0f63f79696044ba83491ecbcb8dfb9a40f216f3773e8e666adb4d0bcd65cc62bcc2263c",,"2024-06-04T08:24:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","ANGLE","FOUR WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH","Y",,,"OVER $1,500","2024-06-04T08:26:00.000","FAILING TO YIELD RIGHT-OF-WAY","NOT APPLICABLE","5300","W","CHICAGO AVE","1524",,"Y",,,,,"2","NONINCAPACITATING INJURY","8","0","0","2","6","0","0","8","3","6","41.895019202","-87.758117876","POINT (-87.758117875797 41.895019202356)"
"994bc334cb897bfb8b0b10c801683d5ab46fdff0534f205418e034010a30ffc039651678ac69f1f38dab30838bf41f2de8f651e2e566189e85001e57e7d7179d",,"2024-06-04T08:22:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","SIDESWIPE SAME DIRECTION","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,,"$500 OR LESS","2024-06-04T09:20:00.000","DRIVING SKILLS/KNOWLEDGE/EXPERIENCE","NOT APPLICABLE","308","N","CICERO AVE","1532",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","8","3","6","41.88574887","-87.745615977","POINT (-87.745615977086 41.885748869928)"
"4244fd080db7137da6d45ca7ff793d74810535226baebc43eeb5fc805d61028c4e8c862802aff7a04216fa7e2e5420b702a78395936b32c635a82265c61a7250",,"2024-06-04T08:20:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","REAR END","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"$501 - $1,500","2024-06-05T16:14:00.000","FOLLOWING TOO CLOSELY","NOT APPLICABLE","500","S","WESTERN AVE","1135",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","8","3","6","41.874941491","-87.686406164","POINT (-87.686406163825 41.87494149131)"
"4b53a1f3dc66baa36b0c9726adb3bf435699ddbc14acb9c1ed23628f50e7a2abf69200925bd5866be546e83f873f078041f2c29897feee3649186449d1d8f2da",,"2024-06-04T08:20:00.000","30","NO CONTROLS","NO CONTROLS","CLOUDY/OVERCAST","DAYLIGHT","FIXED OBJECT","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,,"$501 - $1,500","2024-06-04T08:24:00.000","PHYSICAL CONDITION OF DRIVER","NOT APPLICABLE","5670","W","LAKE ST","1512",,,,,,,"1","NONINCAPACITATING INJURY","1","0","0","1","0","0","0","8","3","6","41.887913896","-87.767630046","POINT (-87.767630046327 41.887913896473)"
"76c6204e430822cdde2fcdf3d5f16a85a2373d9f565eb3da3affd0f714ca71e95c0a8150850c0f07537ca2f928c31f3c11281465d879a921b2260983b419cb51",,"2024-06-04T08:20:00.000","20","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","ONE-WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,,"$501 - $1,500","2024-06-04T09:20:00.000","IMPROPER TURNING/NO SIGNAL","DRIVING SKILLS/KNOWLEDGE/EXPERIENCE","2358","W","68TH ST","832",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","8","3","6","41.770259414","-87.683326264","POINT (-87.683326264314 41.770259413711)"
"7d40aa290e4e39c53d36010544ebaa9662538cd4d0623a75405bd4cd7027788125baebd5c81175dade3963b0ee17ad7bc35a8c02f1587428eb306c181b5f6cd0",,"2024-06-04T08:20:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","TURNING","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY","Y",,,"OVER $1,500","2024-06-04T08:25:00.000","IMPROPER TURNING/NO SIGNAL","UNABLE TO DETERMINE","127","W","123RD ST","523",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","3","0","8","3","6","41.670587941","-87.62598504","POINT (-87.625985040266 41.670587941474)"
"fbd992ab0ea00517a90cb4f378552c09d58cd82fd4a72db8fb91238110cadd70ae7cb44168e710071947bd38d30a848bfca2e12a972dac533e69bfa84c24c105",,"2024-06-04T08:16:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","REAR TO REAR","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2024-06-04T08:16:00.000","FAILING TO YIELD RIGHT-OF-WAY","FOLLOWING TOO CLOSELY","627","N","AUSTIN BLVD","1511",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","3","0","8","3","6","41.891838942","-87.774887298","POINT (-87.774887297789 41.891838941827)"
"1528fe83ade553c40e30d839ba879e7d8a0c65fd93bc93f4a0749cbe3e6d5e52ae8a62328a50f44c0f33e7aa2184eed33b75f1d90a7e91cfa2c17458e2a3eb7e","Y","2024-06-04T08:15:00.000","30","STOP SIGN/FLASHER","UNKNOWN","CLEAR","DAYLIGHT","ANGLE","FOUR WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY","Y",,,"OVER $1,500","2024-06-04T08:30:00.000","FAILING TO YIELD RIGHT-OF-WAY","FAILING TO YIELD RIGHT-OF-WAY","6701","W","BELMONT AVE","2511",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","3","0","8","3","6","41.938088358","-87.7933119","POINT (-87.793311899695 41.938088358414)"
"c0eb8a2d996b2e95fd90894d7cd9706db65cdc2e677f63eb4ce5e965ff1b2cf499a0013326cb6868fd74585236fc99bc6f06926caf0287702e8a6d3a5dc22b09",,"2024-06-04T08:01:00.000","5","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","SIDESWIPE SAME DIRECTION","ONE-WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"$500 OR LESS","2024-06-04T13:00:00.000","DRIVING SKILLS/KNOWLEDGE/EXPERIENCE","DRIVING SKILLS/KNOWLEDGE/EXPERIENCE","7823","S","ELLIS AVE","624",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","8","3","6","41.752450124","-87.600217717","POINT (-87.600217716503 41.752450123876)"
"4d3bd8dd27c126ee5c9ccad4166cce4bfe15239d4efe685221bea4cb5a45d46308e336bd8adf6d80908f2e7dd36fbcc45a273b5bd0b985d841b834fa005b98a0",,"2024-06-04T08:00:00.000","50","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","REAR END","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","$500 OR LESS","2024-06-04T23:00:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","3400","S","LAKE SHORE DR NB","211",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","3","0","8","3","6","41.832815224","-87.607478799","POINT (-87.607478799402 41.832815224055)"
"8dea8309085f660b9cbc07fb5d230689e7c5219c7007ed0b8b3a9c914171951d692fcc29368b3d6dce69d36c1f0a5e36eac5c3cc964e61adfa6035d8b2e75eeb",,"2024-06-04T08:00:00.000","10","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","FIXED OBJECT","ALLEY",,"STRAIGHT AND LEVEL","DRY","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2024-06-04T08:45:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","5720","N","CLARK ST","2012",,,,,,,"1","NO INDICATION OF INJURY","0","0","0","0","0","1","0","8","3","6","41.985890541","-87.669465126","POINT (-87.669465126055 41.985890540951)"
"b9218fde430287ee87016b6f429a134a37787eb4ba8b7cc04e2bf60fdc1d4deb4b4c30833a3ecdbb92459f6a168a35f91127742576bbce4b5ebb20964a3cc796",,"2024-06-04T08:00:00.000","20","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","SIDESWIPE OPPOSITE DIRECTION","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,"Y","OVER $1,500","2024-06-04T08:01:00.000","DRIVING ON WRONG SIDE/WRONG WAY","IMPROPER LANE USAGE","839","W","MONTROSE AVE","1915",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","8","3","6","41.961710885","-87.651477399","POINT (-87.651477398745 41.961710884501)"
"d84224bd70dcdf03d87672fd64bf4333d7988ee05140615395bf476358d05e3e0a9906881e0b95d971b700c99c2e8748289994c812aa75a7feb88779a1b0184e",,"2024-06-04T08:00:00.000","30","STOP SIGN/FLASHER","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","REAR END","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"$500 OR LESS","2024-06-04T08:44:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","1634","W","MONTROSE AVE","1912",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","8","3","6","41.961681923","-87.670683254","POINT (-87.670683254044 41.961681922525)"
"7a768aab08a97f75c4f0e7da62847df862041050a2a466f9f5ec6ea73fbb961b3bbfe6becc5633de8e741829cfc7b5c319b7c48b7f2e7224cc02ecdfbcca3e77",,"2024-06-04T07:59:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","SIDESWIPE SAME DIRECTION","DIVIDED - W/MEDIAN BARRIER",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,"Y","$500 OR LESS","2024-06-04T08:07:00.000","IMPROPER OVERTAKING/PASSING","IMPROPER OVERTAKING/PASSING","2227","W","LAWRENCE AVE","1911",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","7","3","6","41.968559836","-87.685046568","POINT (-87.685046567545 41.968559835589)"
